[4####]
9 8 0   145.0  145.0
 2312999.9150004.240E-041 1.107E-09.06420.071 3866.17400.710.000000                                                el  54      135540314210 9 8 0   109.0  109.0
 2412999.9150008.420E-074 5.824E-02.06040.06822702.83600.690.000000                                                el  62      135540314210 9 8 0   750.0  750.0
 2312999.9150005.130E-066 2.591E-04.06590.07418189.10600.730.000000                                                el  48      135550314210 9 8 0    97.0   97.0
 2412999.9160002.200E-058 1.193E-04.06420.07114097.94500.710.000000                                                el  54      135540314210 9 8 0   654.0  654.0
 2412999.9160006.130E-054 7.973E-05.06830.08711796.64000.750.000000                                                el  31      136650314210 9 8 0   378.0  378.0
 2312999.9160001.070E-064 4.745E-04.06580.07417692.83400.730.000000                                                el  49      135550314210 9 8 0    99.0   99.0
 2412999.9160002.300E-070 3.245E-03.06630.07720411.10200.750.000000                                                el  44      135550314210 9 8 0   534.0  534.0
 2412999.9160001.340E-051 1.549E-05.06630.07710422.36200.750.000000                                                el  44      135550314210 9 8 0   534.0  534.0
 2112999.9160001.610E-053 4.347E-06.05790.06512809.83000.650.000000                                                el  75      135540314210 9 8 0   151.0  151.0
 2112999.9160002.240E-065 4.170E-05.05380.06018985.96200.680.000000                                                el 119      134440314210 9 8 0   239.0  239.0
 2112999.9160005.420E-043 3.077E-08.05870.066 6787.58600.670.000000                                                el  69      135540314210 9 8 0   139.0  139.0
 2412999.9160001.080E-071 8.011E-03.06320.07021275.34700.710.000000                                                el  56      135540314210 9 8 0   678.0  678.0
 2312999.9170006.710E-066 1.963E-03.06380.07018578.18500.710.000000                                                el  55      135540314210 9 8 0   111.0  111.0
 2312999.9170005.730E-072 2.343E-02.06320.07021966.62000.710.000000                                                el  56      135540314210 9 8 0   113.0  113.0
 2312999.9170001.450E-052 3.230E-05.05690.06411503.04800.650.000000                                                el  84      134540314210 9 8 0   169.0  169.0
 2312999.9170004.620E-055 1.640E-05.05650.06312558.11500.650.000000                                                el  89      134540314210 9 8 0   179.0  179.0
 2112999.9170004.600E-039 2.829E-11.06930.090 3297.38200.740.000000                                                el  27      136650314210 9 8 0    55.0   55.0
 2112999.9170005.210E-055 3.840E-06.05760.06413498.15600.650.000000                                                el  78      135540314210 9 8 0   157.0  157.0
 2112999.9170001.040E-049 2.483E-06.06560.07310807.01400.730.000000                                                el  50      135550314210 9 8 0   101.0  101.0
 2112999.9170001.020E-043 2.908E-08.07060.094 6896.53000.720.000000                                                el  23      136650314210 9 8 0    47.0   47.0
 2412999.9170003.610E-073 4.025E-02.06500.07222291.50900.720.000000                                                el  52      135540314210 9 8 0   630.0  630.0
 2412999.9170001.990E-061 2.188E-04.05550.06215790.39900.650.000000                                                el 100      134440314210 9 8 0  1206.0 1206.0
 2412999.9170005.930E-052 3.500E-05.06810.08610693.12500.750.000000                                                el  32      136650314210 9 8 0   390.0  390.0
 2412999.9170006.820E-063 1.147E-04.05790.06516292.64600.650.000000                                                el  75      135540314210 9 8 0   906.0  906.0
 2312999.9180005.270E-069 2.304E-03.06690.08020011.99000.760.000000                                                el  39      136650314210 9 8 0    79.0   79.0
 2312999.9180002.070E-050 3.331E-05.06220.06910413.09200.700.000000                                                el  58      135540314210 9 8 0   117.0  117.0
 2312999.9180002.510E-044 3.897E-08.05910.066 6171.86400.670.000000                                                el  67      135540314210 9 8 0   135.0  135.0
 2312999.9180001.670E-068 2.565E-03.06380.07019866.76100.710.000000                                                el  55      135540314210 9 8 0   111.0  111.0
 2412999.9180007.970E-069 6.105E-04.05560.06219501.49600.650.000000                                                el  98      134440314210 9 8 0  1182.0 1182.0
 2212999.9180005.730E-051 1.908E-05.05580.06211030.97200.650.000000                                                el  96      134440314210 9 8 0   386.0  386.0
 2412999.9180001.740E-069 3.463E-03.06170.06920067.94600.700.000000                                                el  59      135540314210 9 8 0   714.0  714.0
 2112999.9180001.230E-057 7.191E-05.06680.08015209.17100.750.000000                                                el  40      136650314210 9 8 0    81.0   81.0
 2112999.9180002.520E-073 1.376E-03.06560.07323293.41000.730.000000                                                el  50      135550314210 9 8 0   101.0  101.0
 2112999.9180001.350E-049 2.107E-05.06620.07611171.82400.740.000000                                                el  45      135550314210 9 8 0    91.0   91.0
 2112999.9180004.760E-072 1.978E-04.06590.07422281.56600.730.000000                                                el  48      135550314210 9 8 0    97.0   97.0
 2212999.9180001.750E-040 2.582E-12.05810.065 2754.61400.660.000000                                                el  73      135540314210 9 8 0   294.0  294.0
 2412999.9190005.850E-050 3.115E-07.06790.085 8783.39500.750.000000                                                el  33      136650314210 9 8 0   402.0  402.0
 2112999.9190008.110E-043 1.746E-07.06580.074 6991.99700.730.000000                                                el  49      135550314210 9 8 0    99.0   99.0
 2212999.9190003.850E-064 2.170E-05.06470.07117176.10700.720.000000                                                el  53      135540314210 9 8 0   214.0  214.0
 2212999.9190001.700E-074 1.576E-03.06960.09122818.39700.730.000000                                                el  26      136650314210 9 8 0   106.0  106.0
 2312999.9190001.030E-055 3.417E-05.05810.06512977.42300.660.000000                                                el  73      135540314210 9 8 0   147.0  147.0
 2312999.9190002.460E-048 3.642E-08.06620.075 7980.21900.740.000000                                                el  46      135550314210 9 8 0    93.0   93.0
 2412999.9190003.230E-051 1.201E-05.06930.09010089.96300.740.000000                                                el  27      136650314210 9 8 0   330.0  330.0
 2412999.9190009.420E-045 7.230E-10.06990.092 5012.83100.730.000000                                                el  25      136650314210 9 8 0   306.0  306.0
 2112999.9190003.520E-056 2.609E-05.05480.06114513.31200.660.000000                                                el 108      134440314210 9 8 0   217.0  217.0
 2212999.9200003.230E-066 6.740E-06.05770.06517995.31800.650.000000                                                el  77      135540314210 9 8 0   310.0  310.0
 2212999.9200006.950E-049 3.383E-07.06270.070 9107.78900.700.000000                                                el  57      135540314210 9 8 0   230.0  230.0
 2212999.9200001.140E-062 8.739E-06.06560.07316280.07800.730.000000                                                el  50      135550314210 9 8 0   202.0  202.0
 2212999.9200008.510E-062 4.988E-06.05630.06315873.43600.650.000000                                                el  91      134440314210 9 8 0   366.0  366.0
 2112999.9200004.680E-077 1.929E-02.06590.07425595.84300.730.000000                                                el  48      135550314210 9 8 0    97.0   97.0
 2412999.9200004.330E-051 3.367E-06.06620.076 9871.65100.740.000000                                                el  45      135550314210 9 8 0   546.0  546.0
 2112999.9200001.100E-038 1.323E-10.07870.108 3216.66000.670.000000                                                el   9      136650314210 9 8 0    19.0   19.0
 2212999.9200001.780E-064 5.194E-06.05950.06717082.28500.680.000000                                                el  65      135540314210 9 8 0   262.0  262.0
 2312999.9200004.060E-063 2.355E-04.05440.06116969.55800.670.000000                                                el 112      134440314210 9 8 0   225.0  225.0
 2312999.9200002.320E-042 3.008E-08.05890.066 5190.42000.670.000000                                                el  68      135540314210 9 8 0   137.0  137.0
 2312999.9200003.170E-061 9.288E-05.05830.06515791.24700.660.000000                                                el  72      135540314210 9 8 0   145.0  145.0
 2412999.9200003.310E-071 5.255E-03.06620.07520918.14400.740.000000                                                el  46      135550314210 9 8 0   558.0  558.0
 2312999.9200002.160E-051 8.778E-05.05930.06711103.74500.670.000000                                                el  66      135540314210 9 8 0   133.0  133.0
 2312999.9200008.840E-040 1.012E-08.08660.118 3131.78500.680.000000                                                el   3      136650314210 9 8 0     7.0    7.0
 2412999.9210001.610E-047 2.507E-05.07620.104 8327.60800.670.000000                                                el  12      136650314210 9 8 0   150.0  150.0
 2412999.9210007.260E-047 7.669E-09.06650.078 6604.72700.750.000000                                                el  42      136550314210 9 8 0   510.0  510.0
 2412999.9210001.600E-057 6.599E-05.06220.06913582.52500.700.000000                                                el  58      135540314210 9 8 0   702.0  702.0
 2212999.9210001.310E-059 1.679E-06.05690.06414596.89900.650.000000                                                el  84      134540314210 9 8 0   338.0  338.0
 2312999.9210005.380E-043 7.223E-11.06830.087 4090.33700.750.000000                                                el  31      136650314210 9 8 0    63.0   63.0
 2312999.9210001.000E-066 5.743E-04.06580.07418693.39800.730.000000                                                el  49      135550314210 9 8 0    99.0   99.0
 2412999.9210001.630E-046 4.912E-07.06660.079 7289.18700.750.000000                                                el  41      136550314210 9 8 0   498.0  498.0
 2412999.9210006.220E-043 1.524E-10.06810.086 3880.42500.750.000000                                                el  32      136650314210 9 8 0   390.0  390.0
 2112999.9210008.070E-045 9.180E-10.07170.096 6679.39800.700.000000                                                el  20      136650314210 9 8 0    41.0   41.0
 2112999.9210004.870E-047 6.694E-07.05540.062 9415.92300.650.000000                                                el 101      134440314210 9 8 0   203.0  203.0
 2112999.9210001.090E-043 5.163E-08.06220.069 7188.57800.700.000000                                                el  58      135540314210 9 8 0   117.0  117.0
 2112999.9210002.290E-043 1.474E-13.06580.074 4375.12000.730.000000                                                el  49      135550314210 9 8 0    99.0   99.0
 2112999.9210001.520E-046 1.065E-09.05640.063 7832.49500.650.000000                                                el  90      134440314210 9 8 0   181.0  181.0
 2112999.9210001.620E-038 8.810E-12.07370.100 2693.29600.680.000000                                                el  16      136650314210 9 8 0    33.0   33.0
 2112999.9210001.750E-073 3.611E-03.06660.07923526.59100.750.000000                                                el  41      136550314210 9 8 0    83.0   83.0
 2312999.9210008.740E-052 2.195E-05.06040.06810991.98600.690.000000                                                el  62      135540314210 9 8 0   125.0  125.0
 2412999.9220007.590E-073 1.371E-02.06620.07521892.15700.740.000000                                                el  46      135550314210 9 8 0   558.0  558.0
 2112999.9220007.410E-078 5.977E-02.06560.07326215.92400.730.000000                                                el  50      135550314210 9 8 0   101.0  101.0
 2412999.9220004.760E-043 1.209E-10.07420.101 3735.48900.680.000000                                                el  15      136650314210 9 8 0   186.0  186.0
 2412999.9220001.170E-068 1.072E-03.06270.07019427.56200.700.000000                                                el  57      135540314210 9 8 0   690.0  690.0
 2312999.9220007.980E-056 1.028E-04.05760.06413270.11600.650.000000                                                el  78      135540314210 9 8 0   157.0  157.0
 2312999.9220004.540E-065 5.710E-04.06530.07217915.42600.720.000000                                                el  51      135540314210 9 8 0   103.0  103.0
 2212999.9220009.400E-060 5.104E-06.05650.06314905.75900.650.000000                                                el  89      134540314210 9 8 0   358.0  358.0
 2312999.9220004.370E-048 3.473E-07.06650.078 8307.41700.750.000000                                                el  42      136550314210 9 8 0    85.0   85.0
 2212999.9220001.330E-059 9.785E-06.05640.06314970.51400.650.000000                                                el  90      134440314210 9 8 0   362.0  362.0
 2212999.9220003.200E-038 1.377E-08.06620.075 3354.38000.740.000000                                                el  46      135550314210 9 8 0   186.0  186.0
 2312999.9220004.820E-073 8.852E-02.06660.07922685.91400.750.000000                                                el  41      136550314210 9 8 0    83.0   83.0
 2312999.9220001.410E-042 3.872E-09.06650.078 4772.89500.750.000000                                                el  42      136550314210 9 8 0    85.0   85.0
 2212999.9230002.760E-045 4.215E-09.06500.072 6482.09700.720.000000                                                el  52      135540314210 9 8 0   210.0  210.0
 2112999.9230006.770E-046 8.194E-08.05800.065 8378.71800.660.000000                                                el  74      135540314210 9 8 0   149.0  149.0
 2312999.9230001.350E-049 1.395E-05.06930.090 9692.97300.740.000000                                                el  27      136650314210 9 8 0    55.0   55.0
 2212999.9230001.660E-051 4.758E-05.06320.07011363.74000.710.000000                                                el  56      135540314210 9 8 0   226.0  226.0
 2412999.9230004.570E-047 2.385E-09.06580.074 6491.07300.730.000000                                                el  49      135550314210 9 8 0   594.0  594.0
 2212999.9240002.600E-066 1.763E-06.05680.06417784.27500.650.000000                                                el  85      134540314210 9 8 0   342.0  342.0
 2412999.9240006.330E-041 2.353E-14.06750.083 1142.10700.760.000000                                                el  35      136650314210 9 8 0   426.0  426.0
 2312999.9240001.550E-059 2.123E-04.06320.07015109.81400.710.000000                                                el  56      135540314210 9 8 0   113.0  113.0
 2412999.9240003.800E-064 1.018E-04.05670.06316892.44400.650.000000                                                el  87      134540314210 9 8 0  1050.0 1050.0
 2312999.9240007.330E-067 7.413E-04.06690.08018763.40100.760.000000                                                el  39      136650314210 9 8 0    79.0   79.0
 2312999.9240007.590E-048 6.003E-08.06010.068 7915.33000.680.000000                                                el  63      135540314210 9 8 0   127.0  127.0
 2212999.9240007.490E-052 1.090E-05.06420.07111216.89200.710.000000                                                el  54      135540314210 9 8 0   218.0  218.0
 2112999.9240002.480E-050 1.201E-05.06500.07211434.10600.720.000000                                                el  52      135540314210 9 8 0   105.0  105.0
 2112999.9240001.800E-047 2.282E-06.05730.064 9825.33900.650.000000                                                el  80      135540314210 9 8 0   161.0  161.0
 2112999.9240003.180E-050 3.891E-06.06680.08011097.80800.750.000000                                                el  40      136650314210 9 8 0    81.0   81.0
 2412999.9240006.890E-062 8.371E-04.06600.07516130.45400.740.000000                                                el  47      135550314210 9 8 0   570.0  570.0
 2112999.9250008.580E-051 4.026E-04.06750.08312294.59300.760.000000                                                el  35      136650314210 9 8 0    71.0   71.0
 2312999.9250001.780E-071 2.543E-02.06640.07721696.52100.750.000000                                                el  43      136550314210 9 8 0    87.0   87.0
 2212999.9250006.020E-072 3.112E-04.06630.07721383.69000.750.000000                                                el  44      135550314210 9 8 0   178.0  178.0
 2412999.9250006.990E-046 2.167E-07.07060.094 6704.35700.720.000000                                                el  23      136650314210 9 8 0   282.0  282.0
 2412999.9250005.810E-045 5.379E-08.06880.088 6028.77300.740.000000                                                el  29      136650314210 9 8 0   354.0  354.0
 2312999.9250005.420E-046 1.497E-06.06380.070 7671.17200.710.000000                                                el  55      135540314210 9 8 0   111.0  111.0
 2212999.9250006.490E-056 4.011E-06.05810.06512997.03600.660.000000                                                el  73      135540314210 9 8 0   294.0  294.0
 2212999.9250002.890E-047 6.610E-08.05640.063 8098.32400.650.000000                                                el  90      134440314210 9 8 0   362.0  362.0
 2312999.9260002.610E-064 2.097E-04.05950.06717399.02200.680.000000                                                el  65      135540314210 9 8 0   131.0  131.0
 2312999.9260008.810E-046 3.951E-11.06080.068 5423.52700.690.000000                                                el  61      135540314210 9 8 0   123.0  123.0
 2412999.9260001.500E-070 6.585E-04.05830.06520271.34600.660.000000                                                el  72      135540314210 9 8 0   870.0  870.0
 2412999.9260001.050E-064 1.300E-04.05710.06417195.26100.650.000000                                                el  82      134540314210 9 8 0   990.0  990.0
 2112999.9260004.420E-064 8.396E-05.05560.06218478.73000.650.000000                                                el  99      134440314210 9 8 0   199.0  199.0
 2112999.9260003.710E-051 1.573E-04.06930.09012221.22300.740.000000                                                el  27      136650314210 9 8 0    55.0   55.0
 2112999.9270004.490E-040 9.754E-12.05950.067 3735.54400.680.000000                                                el  65      135540314210 9 8 0   131.0  131.0
 2212999.9270003.850E-045 7.630E-11.06830.087 5483.22800.750.000000                                                el  31      136650314210 9 8 0   126.0  126.0
 2112999.9270007.800E-071 4.812E-05.04970.05321680.02200.690.000000                                                el 175      133330314210 9 8 0   351.0  351.0
 2112999.9270004.540E-050 1.101E-05.06380.07011303.42900.710.000000                                                el  55      135540314210 9 8 0   111.0  111.0
 2212999.9270003.420E-068 1.374E-05.05650.06319107.15200.650.000000                                                el  89      134540314210 9 8 0   358.0  358.0
 2112999.9270001.130E-043 5.485E-06.06630.077 8084.74700.750.000000                                                el  44      135550314210 9 8 0    89.0   89.0
 2112999.9270003.770E-077 2.172E-02.06380.07025692.46100.710.000000                                                el  55      135540314210 9 8 0   111.0  111.0
 2312999.9270001.660E-042 1.647E-09.07090.095 4432.57100.710.000000                                                el  22      136650314210 9 8 0    45.0   45.0
 2412999.9270001.460E-059 1.483E-03.06650.07815123.26200.750.000000                                                el  42      136550314210 9 8 0   510.0  510.0
 2112999.9270004.840E-051 3.333E-05.07060.09411814.97500.720.000000                                                el  23      136650314210 9 8 0    47.0   47.0
 2212999.9280009.020E-074 4.715E-04.06120.06922396.61900.690.000000                                                el  60      135540314210 9 8 0   242.0  242.0
 2412999.9280001.490E-042 7.616E-09.06080.068 4636.61600.690.000000                                                el  61      135540314210 9 8 0   738.0  738.0
 2112999.9280003.450E-061 8.610E-05.05670.06317087.33000.650.000000                                                el  87      134540314210 9 8 0   175.0  175.0
 2112999.9280007.530E-055 1.847E-04.05910.06614188.19900.670.000000                                                el  67      135540314210 9 8 0   135.0  135.0
 2412999.9280001.380E-047 2.950E-07.06620.076 7711.19300.740.000000                                                el  45      135550314210 9 8 0   546.0  546.0
 2212999.9290002.360E-053 1.140E-05.05840.06611993.26700.660.000000                                                el  71      135540314210 9 8 0   286.0  286.0
 2112999.9290003.510E-043 4.250E-07.06770.084 7273.02200.750.000000                                                el  34      136650314210 9 8 0    69.0   69.0
 2112999.9290001.480E-071 1.338E-04.05490.06122131.49900.660.000000                                                el 107      134440314210 9 8 0   215.0  215.0
 2412999.9290002.760E-059 2.784E-04.05720.06414782.10700.650.000000                                                el  81      134540314210 9 8 0   978.0  978.0
 2312999.9290005.780E-072 5.952E-02.06600.07522120.97300.740.000000                                                el  47      135550314210 9 8 0    95.0   95.0
 2112999.9300009.670E-048 1.913E-06.05870.066 9886.66800.670.000000                                                el  69      135540314210 9 8 0   139.0  139.0
 2412999.9300003.470E-044 5.609E-09.06900.089 5188.93100.740.000000                                                el  28      136650314210 9 8 0   342.0  342.0
 2312999.9300008.800E-057 2.419E-05.05870.06613400.90900.670.000000                                                el  69      135540314210 9 8 0   139.0  139.0
 2312999.9300001.820E-042 8.283E-09.06650.078 4876.80800.750.000000                                                el  42      136550314210 9 8 0    85.0   85.0
 2412999.9300005.140E-053 2.344E-05.06470.07111216.28300.720.000000                                                el  53      135540314210 9 8 0   642.0  642.0
 2212999.9300009.970E-056 1.466E-05.05580.06213231.32200.650.000000                                                el  96      134440314210 9 8 0   386.0  386.0
 2212999.9300007.580E-057 2.177E-05.05440.06113874.40500.670.000000                                                el 112      134440314210 9 8 0   450.0  450.0
 2312999.9310001.130E-067 2.148E-03.05850.06619486.10000.660.000000                                                el  70      135540314210 9 8 0   141.0  141.0
 2312999.9310007.620E-045 8.931E-09.06120.069 6091.48800.690.000000                                                el  60      135540314210 9 8 0   121.0  121.0
 2312999.9310002.510E-049 3.371E-06.06620.075 9381.26900.740.000000                                                el  46      135550314210 9 8 0    93.0   93.0
 2412999.9310001.310E-039 2.492E-11.06660.079 1983.85800.750.000000                                                el  41      136550314210 9 8 0   498.0  498.0
 2212999.9320003.930E-037 5.126E-09.06730.083 2585.25200.760.000000                                                el  36      136650314210 9 8 0   146.0  146.0
 2412999.9320001.150E-048 2.729E-05.07620.104 8888.02800.670.000000                                                el  12      136650314210 9 8 0   150.0  150.0
 2312999.9320005.320E-043 1.218E-08.06270.070 5271.36500.700.000000                                                el  57      135540314210 9 8 0   115.0  115.0
 2112999.9320003.830E-055 3.808E-05.05950.06713996.18800.680.000000                                                el  65      135540314210 9 8 0   131.0  131.0
 2412999.9330001.040E-062 5.284E-04.06630.07716411.38300.750.000000                                                el  44      135550314210 9 8 0   534.0  534.0
 2112999.9330009.350E-044 1.784E-10.07870.108 5680.10200.670.000000                                                el   9      136650314210 9 8 0    19.0   19.0
 2412999.9330007.010E-067 3.851E-04.06080.06818388.79400.690.000000                                                el  61      135540314210 9 8 0   738.0  738.0
 2112999.9330001.310E-047 1.218E-08.05870.066 8783.80500.670.000000                                                el  69      135540314210 9 8 0   139.0  139.0
 2112999.9330001.870E-039 1.350E-15.06600.075 1547.97300.740.000000                                                el  47      135550314210 9 8 0    95.0   95.0
 2212999.9340005.230E-046 1.640E-06.06720.082 7982.00100.760.000000                                                el  37      136650314210 9 8 0   150.0  150.0
 2412999.9340002.810E-054 6.200E-05.05790.06512085.21500.650.000000                                                el  75      135540314210 9 8 0   906.0  906.0
 2412999.9350004.840E-061 1.303E-04.06700.08115303.44700.760.000000                                                el  38      136650314210 9 8 0   462.0  462.0
 2412999.9350001.090E-039 1.855E-09.07870.108 2605.05200.670.000000                                                el   9      136650314210 9 8 0   114.0  114.0
 2112999.9350006.680E-072 3.717E-04.06320.07022373.00200.710.000000                                                el  56      135540314210 9 8 0   113.0  113.0
 2412999.9360008.790E-042 9.429E-13.06420.071 2395.73800.710.000000                                                el  54      135540314210 9 8 0   654.0  654.0
 2212999.9360002.880E-045 3.730E-05.06900.089 8217.34200.740.000000                                                el  28      136650314210 9 8 0   114.0  114.0
 2412999.9360004.820E-048 6.483E-07.06810.086 8020.34900.750.000000                                                el  32      136650314210 9 8 0   390.0  390.0
 2412999.9360007.260E-046 1.806E-09.06010.068 5916.13900.680.000000                                                el  63      135540314210 9 8 0   762.0  762.0
 2212999.9360005.650E-043 1.103E-08.06420.071 5592.81300.710.000000                                                el  54      135540314210 9 8 0   218.0  218.0
 2112999.9370001.620E-045 2.555E-06.07420.101 8583.88600.680.000000                                                el  15      136650314210 9 8 0    31.0   31.0
 2412999.9370005.940E-043 6.762E-10.06580.074 4282.96600.730.000000                                                el  49      135550314210 9 8 0   594.0  594.0
 2212999.9370001.250E-039 1.607E-10.05890.066 3185.53900.670.000000                                                el  68      135540314210 9 8 0   274.0  274.0
 2312999.9370001.030E-068 1.428E-02.06790.08520215.48000.750.000000                                                el  33      136650314210 9 8 0    67.0   67.0
 2412999.9380001.370E-045 1.892E-06.07130.095 6993.35000.710.000000                                                el  21      136650314210 9 8 0   258.0  258.0
 2412999.9380008.040E-057 2.311E-05.05470.06113163.52000.660.000000                                                el 109      134440314210 9 8 0  1314.0 1314.0
 2312999.9380001.010E-053 1.512E-05.06470.07111800.93900.720.000000                                                el  53      135540314210 9 8 0   107.0  107.0
 2312999.9380004.120E-044 2.051E-06.06730.083 6758.71600.760.000000                                                el  36      136650314210 9 8 0    73.0   73.0
 2412999.9400007.050E-048 7.808E-06.06080.068 8585.29800.690.000000                                                el  61      135540314210 9 8 0   738.0  738.0
 2212999.9410008.610E-038 4.378E-11.06680.080 1939.15200.750.000000                                                el  40      136650314210 9 8 0   162.0  162.0
 2212999.9410002.550E-043 1.698E-09.06730.083 5289.19400.760.000000                                                el  36      136650314210 9 8 0   146.0  146.0
 2412999.9420002.490E-049 2.847E-07.06650.078 8515.81300.750.000000                                                el  42      136550314210 9 8 0   510.0  510.0
 2312999.9420008.660E-042 1.145E-10.05840.066 3782.17500.660.000000                                                el  71      135540314210 9 8 0   143.0  143.0
 2312999.9430006.880E-041 2.469E-11.05870.066 3034.28600.670.000000                                                el  69      135540314210 9 8 0   139.0  139.0
 2312999.9430004.150E-049 4.929E-06.07090.095 9206.63800.710.000000                                                el  22      136650314210 9 8 0    45.0   45.0
 2212999.9440003.570E-053 5.725E-05.05770.06512256.71200.650.000000                                                el  77      135540314210 9 8 0   310.0  310.0
 2312999.9440002.210E-037 1.342E-10.07370.100 1425.63500.680.000000                                                el  16      136650314210 9 8 0    33.0   33.0
 2112999.9450007.590E-038 1.126E-13.07060.094 1551.36400.720.000000                                                el  23      136650314210 9 8 0    47.0   47.0
 2112999.9450004.770E-047 5.212E-07.05720.064 9323.55700.650.000000                                                el  81      134540314210 9 8 0   163.0  163.0
 2212999.9450009.490E-036 2.673E-10.06120.069 1426.48300.690.000000                                                el  60      135540314210 9 8 0   242.0  242.0
 2212999.9470001.030E-043 8.070E-07.05850.066 6879.15300.660.000000                                                el  70      135540314210 9 8 0   282.0  282.0
 2312999.9470001.250E-039 3.128E-11.06880.088 2310.14700.740.000000                                                el  29      136650314210 9 8 0    59.0   59.0
 2412999.9480004.920E-041 8.765E-12.06420.071 2500.08900.710.000000                                                el  54      135540314210 9 8 0   654.0  654.0
 2212999.9520001.850E-042 4.677E-11.05770.065 4297.42300.650.000000                                                el  77      135540314210 9 8 0   310.0  310.0
 2412999.9530003.440E-053 2.623E-04.06620.07611762.44400.740.000000                                                el  45      135550314210 9 8 0   546.0  546.0
 2312999.9530001.200E-041 7.763E-13.06690.080 2565.57800.760.000000                                                el  39      136650314210 9 8 0    79.0   79.0
 2312999.9540006.450E-043 4.309E-08.06170.069 5498.70100.700.000000                                                el  59      135540314210 9 8 0   119.0  119.0
 2112999.9540007.320E-040 3.339E-14.07420.101 2170.54700.680.000000                                                el  15      136650314210 9 8 0    31.0   31.0
 2112999.9550008.660E-041 1.144E-17.06770.084 1132.78000.750.000000                                                el  34      136650314210 9 8 0    69.0   69.0
 2212999.9570009.150E-041 2.905E-17.06850.088  362.80500.750.000000                                                el  30      136650314210 9 8 0   122.0  122.0
 2212999.9570003.810E-040 7.536E-10.06640.077 3654.40300.750.000000                                                el  43      136550314210 9 8 0   174.0  174.0
 2412999.9570001.380E-040 1.704E-11.06900.089 2291.33500.740.000000                                                el  28      136650314210 9 8 0   342.0  342.0
 2212999.9580001.360E-042 5.263E-10.05680.063 4881.29100.650.000000                                                el  86      134540314210 9 8 0   346.0  346.0
 2112999.9590003.480E-041 2.844E-14.07370.100 2777.09400.680.000000                                                el  16      136650314210 9 8 0    33.0   33.0
 2112999.9590009.890E-040 2.628E-09.06590.074 4662.54700.730.000000                                                el  48      135550314210 9 8 0    97.0   97.0
 2312999.9600006.150E-046 1.250E-07.05950.067 7168.49600.680.000000                                                el  65      135540314210 9 8 0   131.0  131.0
 2312999.9600001.690E-053 1.680E-04.06170.06912212.35900.700.000000                                                el  59      135540314210 9 8 0   119.0  119.0
 2112999.9600001.240E-040 1.207E-09.06660.079 4897.54900.750.000000                                                el  41      136550314210 9 8 0    83.0   83.0
 2212999.9600001.170E-043 2.855E-10.06680.080 5103.98900.750.000000                                                el  40      136650314210 9 8 0   162.0  162.0
 2112999.9620003.330E-051 3.734E-05.05700.06412176.05900.650.000000                                                el  83      134540314210 9 8 0   167.0  167.0
 2112999.9620001.070E-046 2.313E-06.05910.066 9425.18600.670.000000                                                el  67      135540314210 9 8 0   135.0  135.0
 2212999.9630001.180E-043 2.586E-10.06930.090 5002.25700.740.000000                                                el  27      136650314210 9 8 0   110.0  110.0
 2212999.9630007.950E-057 5.192E-06.05360.05913587.17700.680.000000                                                el 122      134440314210 9 8 0   490.0  490.0
 2312999.9630004.190E-044 1.802E-06.06320.070 6818.61300.710.000000                                                el  56      135540314210 9 8 0   113.0  113.0
 2312999.9640005.890E-059 2.851E-04.06220.06914902.94400.700.000000                                                el  58      135540314210 9 8 0   117.0  117.0
 2412999.9640004.920E-050 1.478E-06.05840.066 9295.30400.660.000000                                                el  71      135540314210 9 8 0   858.0  858.0
 2112999.9640003.410E-038 1.014E-09.06750.083 3674.16000.760.000000                                                el  35      136650314210 9 8 0    71.0   71.0
 2212999.9650001.350E-047 6.827E-06.06620.075 9071.97300.740.000000                                                el  46      135550314210 9 8 0   186.0  186.0
 2312999.9650004.310E-063 3.070E-04.05870.06616912.68900.670.000000                                                el  69      135540314210 9 8 0   139.0  139.0
 2112999.9650009.060E-048 3.986E-06.05780.06510070.77900.650.000000                                                el  76      135540314210 9 8 0   153.0  153.0
 2112999.9660001.250E-050 9.719E-05.06120.06912034.47200.690.000000                                                el  60      135540314210 9 8 0   121.0  121.0
 2112999.9670008.700E-056 6.408E-05.05690.06414460.58100.650.000000                                                el  84      134540314210 9 8 0   169.0  169.0
 2212999.9670001.070E-071 1.225E-04.06420.07121115.26900.710.000000                                                el  54      135540314210 9 8 0   218.0  218.0
 2112999.9670002.800E-066 3.679E-05.05320.05919401.32600.690.000000                                                el 127      134440314210 9 8 0   255.0  255.0
 2212999.9670003.320E-038 1.043E-11.06730.083 1818.65600.760.000000                                                el  36      136650314210 9 8 0   146.0  146.0
 2312999.9670003.700E-046 1.778E-05.06620.075 8222.46000.740.000000                                                el  46      135550314210 9 8 0    93.0   93.0
 2312999.9670001.510E-065 8.189E-04.06470.07118223.89100.720.000000                                                el  53      135540314210 9 8 0   107.0  107.0
 2112999.9670007.390E-054 4.367E-05.06500.07213369.94300.720.000000                                                el  52      135540314210 9 8 0   105.0  105.0
 2112999.9680006.440E-042 8.068E-12.05850.066 4584.83300.660.000000                                                el  70      135540314210 9 8 0   141.0  141.0
 2112999.9680002.880E-070 4.692E-05.05560.06221289.36500.650.000000                                                el  99      134440314210 9 8 0   199.0  199.0
